file_ID,author,lab,label,particle_type,run_oldID,setup,phi (-),d (m),rho_p (kg/m3),v_s (m/s),alpha (deg.),rho_a (kg/m3),rho_f (kg/m3),nu_f (kg/(m.s)),nu_a (kg/(m.s)),T_a (deg. celsius),T_f (deg. celsius),L0 (m),W0 (m),H0 (m),H_a (m),L_1 (m),vs (m/s),rho_c (kg/m3),gprime (m/s2),u0 (m/s),a (-),Re (-),At (-),St (-),Fr (-),L (-)
run_190.nc,Julien,LEGI,run_190.nc,glass beads,Julien -- run07_front.nc,NUM,1.710e-02,2.500e-04,1.190e+03,5.500e-03,4.540e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,3.187e-02,1.262e-01,1.667e+00,6.332e+04,3.249e-03,5.127e-02,7.828e-01,1.837e-02
run_191.nc,Julien,LEGI,run_191.nc,glass beads,Julien -- run16_front.nc,NUM,1.640e-02,2.500e-04,1.190e+03,5.500e-03,3.190e+01,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,3.057e-02,1.236e-01,1.667e+00,6.201e+04,3.116e-03,5.235e-02,6.756e-01,8.587e-03
run_192.nc,Julien,LEGI,run_192.nc,glass beads,Julien -- run37_front.nc,NUM,1.540e-02,2.500e-04,1.190e+03,5.500e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,2.870e-02,1.198e-01,1.667e+00,6.008e+04,2.926e-03,5.402e-02,4.873e-01,1.463e-02
run_193.nc,Julien,LEGI,run_193.nc,glass beads,Julien -- run37a_front.nc,NUM,2.000e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.038e+03,3.728e-01,4.317e-01,1.667e+00,2.241e+05,3.800e-02,9.594e-03,5.481e-01,1.228e-02
run_194.nc,Julien,LEGI,run_194.nc,glass beads,Julien -- run37b_front.nc,NUM,4.000e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.076e+03,7.456e-01,6.106e-01,1.667e+00,3.285e+05,7.600e-02,6.784e-03,4.424e-01,3.113e-03
run_195.nc,Julien,LEGI,run_195.nc,glass beads,Julien -- run37c_front.nc,NUM,5.000e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.095e+03,9.320e-01,6.826e-01,1.667e+00,3.737e+05,9.500e-02,6.068e-03,3.384e-01,-6.416e-04
run_196.nc,Julien,LEGI,run_196.nc,glass beads,Julien -- run37d_front.nc,NUM,5.700e-01,2.000e-04,1.190e+03,3.800e-03,0.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.142e-03,1.108e+03,1.062e+00,7.288e-01,1.667e+00,4.039e+05,1.083e-01,5.683e-03,2.025e-01,-3.888e-03
run_197.nc,Julien,LEGI,run_197.nc,glass beads,Julien -- run42_front.nc,NUM,1.440e-02,2.500e-04,1.190e+03,5.500e-03,7.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,6.472e-03,1.003e+03,2.684e-02,1.158e-01,1.667e+00,5.808e+04,2.736e-03,5.587e-02,4.616e-01,1.710e-02
run_198.nc,Julien,LEGI,run_198.nc,glass beads,Julien -- run42b_front.nc,NUM,1.440e-02,6.500e-04,1.190e+03,2.170e-02,7.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,4.375e-02,1.003e+03,2.684e-02,1.158e-01,1.667e+00,5.808e+04,2.736e-03,3.777e-01,5.130e-01,4.129e-02
run_199.nc,Julien,LEGI,run_199.nc,glass beads,Julien -- run42c_front.nc,NUM,1.440e-02,1.000e-04,1.190e+03,1.000e-03,7.000e+00,1.000e+03,1.000e+03,-,-,-,-,3.000e-01,1.000e+00,5.000e-01,-,-,1.036e-03,1.003e+03,2.684e-02,1.158e-01,1.667e+00,5.808e+04,2.736e-03,8.939e-03,4.982e-01,1.129e-02
run_200.nc,Rastello,LEGI,run_200.nc,PMMA,Rastello -- run_1.nc,LEGI,4.646e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.714e-01,5.000e-01,-,6.472e-03,1.088e+03,8.659e-01,3.853e-01,5.715e-01,7.189e+04,8.827e-02,1.680e-02,2.191e-01,-2.257e-03
run_201.nc,Rastello,LEGI,run_201.nc,PMMA,Rastello -- run_10.nc,LEGI,1.807e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.368e-02,1.298e-01,1.667e+00,6.511e+04,3.433e-03,4.987e-02,1.003e+00,4.142e-03
run_202.nc,Rastello,LEGI,run_202.nc,PMMA,Rastello -- run_11.nc,LEGI,1.478e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.756e-02,1.174e-01,1.667e+00,5.886e+04,2.809e-03,5.513e-02,1.281e+00,5.238e-02
run_203.nc,Rastello,LEGI,run_203.nc,PMMA,Rastello -- run_12.nc,LEGI,1.675e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.122e-02,1.249e-01,1.667e+00,6.267e+04,3.183e-03,5.180e-02,1.148e+00,3.073e-02
run_204.nc,Rastello,LEGI,run_204.nc,PMMA,Rastello -- run_13.nc,LEGI,2.006e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.738e-02,1.367e-01,1.667e+00,6.862e+04,3.811e-03,4.734e-02,6.316e-01,3.567e-02
run_205.nc,Rastello,LEGI,run_205.nc,PMMA,Rastello -- run_14.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,1.667e+00,6.329e+04,3.245e-03,5.130e-02,7.985e-01,5.111e-02
run_206.nc,Rastello,LEGI,run_206.nc,PMMA,Rastello -- run_15.nc,LEGI,1.774e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.306e-02,1.286e-01,1.667e+00,6.450e+04,3.370e-03,5.034e-02,8.927e-01,5.537e-02
run_207.nc,Rastello,LEGI,run_207.nc,PMMA,Rastello -- run_16.nc,LEGI,1.642e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.061e-02,1.237e-01,1.667e+00,6.205e+04,3.120e-03,5.231e-02,8.564e-01,4.606e-02
run_208.nc,Rastello,LEGI,run_208.nc,PMMA,Rastello -- run_17.nc,LEGI,2.006e-02,2.500e-04,1.190e+03,nan,3.190e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.738e-02,1.367e-01,1.667e+00,6.862e+04,3.811e-03,4.734e-02,9.495e-01,5.891e-02
run_209.nc,Rastello,LEGI,run_209.nc,PMMA,Rastello -- run_18.nc,LEGI,1.807e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.368e-02,1.298e-01,1.667e+00,6.511e+04,3.433e-03,4.987e-02,7.970e-01,-9.840e-04
run_210.nc,Rastello,LEGI,run_210.nc,PMMA,Rastello -- run_19.nc,LEGI,1.381e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.574e-02,1.134e-01,1.667e+00,5.687e+04,2.623e-03,5.705e-02,8.861e-01,2.266e-02
run_211.nc,Rastello,LEGI,run_211.nc,PMMA,Rastello -- run_2.nc,LEGI,4.615e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.694e-01,5.000e-01,-,6.472e-03,1.088e+03,8.602e-01,3.818e-01,5.648e-01,7.036e+04,8.769e-02,1.695e-02,2.206e-01,-1.011e-03
run_212.nc,Rastello,LEGI,run_212.nc,PMMA,Rastello -- run_20.nc,LEGI,1.348e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.513e-02,1.121e-01,1.667e+00,5.619e+04,2.562e-03,5.774e-02,7.410e-01,1.088e-02
run_213.nc,Rastello,LEGI,run_213.nc,PMMA,Rastello -- run_21.nc,LEGI,1.939e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.004e+03,3.615e-02,1.344e-01,1.667e+00,6.747e+04,3.685e-03,4.814e-02,9.781e-01,6.356e-02
run_214.nc,Rastello,LEGI,run_214.nc,PMMA,Rastello -- run_22.nc,LEGI,1.774e-02,2.500e-04,1.190e+03,nan,3.780e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.306e-02,1.286e-01,1.667e+00,6.450e+04,3.370e-03,5.034e-02,9.122e-01,-2.429e-02
run_215.nc,Rastello,LEGI,run_215.nc,PMMA,Rastello -- run_23.nc,LEGI,1.609e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.000e-02,1.225e-01,1.667e+00,6.142e+04,3.058e-03,5.284e-02,8.401e-01,1.753e-02
run_216.nc,Rastello,LEGI,run_216.nc,PMMA,Rastello -- run_24.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.199e-01,1.667e+00,6.015e+04,2.933e-03,5.395e-02,6.295e-01,8.699e-03
run_217.nc,Rastello,LEGI,run_217.nc,PMMA,Rastello -- run_25.nc,LEGI,1.774e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.306e-02,1.286e-01,1.667e+00,6.450e+04,3.370e-03,5.034e-02,5.868e-01,1.696e-02
run_218.nc,Rastello,LEGI,run_218.nc,PMMA,Rastello -- run_26.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.199e-01,1.667e+00,6.015e+04,2.933e-03,5.395e-02,7.661e-01,2.834e-02
run_219.nc,Rastello,LEGI,run_219.nc,PMMA,Rastello -- run_27.nc,LEGI,1.381e-02,2.500e-04,1.190e+03,nan,2.760e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.574e-02,1.134e-01,1.667e+00,5.687e+04,2.623e-03,5.705e-02,8.087e-01,4.536e-03
run_220.nc,Rastello,LEGI,run_220.nc,PMMA,Rastello -- run_28.nc,LEGI,1.511e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.817e-02,1.187e-01,1.667e+00,5.951e+04,2.871e-03,5.454e-02,6.953e-01,1.995e-02
run_221.nc,Rastello,LEGI,run_221.nc,PMMA,Rastello -- run_29.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,1.667e+00,6.329e+04,3.245e-03,5.130e-02,6.364e-01,1.202e-03
run_222.nc,Rastello,LEGI,run_222.nc,PMMA,Rastello -- run_3.nc,LEGI,4.499e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.634e-01,5.000e-01,-,6.472e-03,1.085e+03,8.386e-01,3.702e-01,5.448e-01,6.568e+04,8.548e-02,1.748e-02,1.912e-01,-5.006e-03
run_223.nc,Rastello,LEGI,run_223.nc,PMMA,Rastello -- run_30.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.199e-01,1.667e+00,6.015e+04,2.933e-03,5.395e-02,6.896e-01,2.600e-02
run_224.nc,Rastello,LEGI,run_224.nc,PMMA,Rastello -- run_31.nc,LEGI,1.577e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.939e-02,1.212e-01,1.667e+00,6.079e+04,2.996e-03,5.339e-02,6.551e-01,1.420e-02
run_225.nc,Rastello,LEGI,run_225.nc,PMMA,Rastello -- run_32.nc,LEGI,1.154e-02,2.500e-04,1.190e+03,nan,2.400e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.151e-02,1.037e-01,1.667e+00,5.197e+04,2.193e-03,6.240e-02,6.750e-01,2.696e-02
run_226.nc,Rastello,LEGI,run_226.nc,PMMA,Rastello -- run_33.nc,LEGI,1.316e-02,2.500e-04,1.190e+03,nan,1.910e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.452e-02,1.107e-01,1.667e+00,5.551e+04,2.500e-03,5.844e-02,6.590e-01,2.164e-02
run_227.nc,Rastello,LEGI,run_227.nc,PMMA,Rastello -- run_34.nc,LEGI,1.609e-02,2.500e-04,1.190e+03,nan,1.410e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.000e-02,1.225e-01,1.667e+00,6.142e+04,3.058e-03,5.284e-02,5.592e-01,1.825e-02
run_228.nc,Rastello,LEGI,run_228.nc,PMMA,Rastello -- run_35.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,9.100e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.199e-01,1.667e+00,6.015e+04,2.933e-03,5.395e-02,5.321e-01,1.915e-02
run_229.nc,Rastello,LEGI,run_229.nc,PMMA,Rastello -- run_36.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,4.100e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,1.667e+00,6.329e+04,3.245e-03,5.130e-02,4.804e-01,1.784e-02
run_230.nc,Rastello,LEGI,run_230.nc,PMMA,Rastello -- run_37.nc,LEGI,1.544e-02,2.500e-04,1.190e+03,nan,0.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.878e-02,1.199e-01,1.667e+00,6.015e+04,2.933e-03,5.395e-02,5.114e-01,2.873e-02
run_231.nc,Rastello,LEGI,run_231.nc,PMMA,Rastello -- run_38.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_232.nc,Rastello,LEGI,run_232.nc,PMMA,Rastello -- run_39.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,0.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,1.667e+00,6.329e+04,3.245e-03,5.130e-02,4.088e-01,1.632e-02
run_233.nc,Rastello,LEGI,run_233.nc,PMMA,Rastello -- run_4.nc,LEGI,4.698e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.754e-01,5.000e-01,-,6.472e-03,1.089e+03,8.757e-01,3.920e-01,5.848e-01,7.491e+04,8.927e-02,1.651e-02,2.840e-01,-3.720e-03
run_234.nc,Rastello,LEGI,run_234.nc,PMMA,Rastello -- run_40.nc,LEGI,1.219e-02,2.500e-04,1.190e+03,nan,2.000e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.271e-02,1.066e-01,1.667e+00,5.341e+04,2.315e-03,6.073e-02,6.490e-01,2.364e-02
run_235.nc,Rastello,LEGI,run_235.nc,PMMA,Rastello -- run_41.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_236.nc,Rastello,LEGI,run_236.nc,PMMA,Rastello -- run_42.nc,LEGI,1.446e-02,2.500e-04,1.190e+03,nan,7.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.695e-02,1.161e-01,1.667e+00,5.820e+04,2.747e-03,5.575e-02,5.083e-01,1.727e-02
run_237.nc,Rastello,LEGI,run_237.nc,PMMA,Rastello -- run_43.nc,LEGI,nan,2.500e-04,1.190e+03,nan,3.910e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_238.nc,Rastello,LEGI,run_238.nc,PMMA,Rastello -- run_44.nc,LEGI,1.348e-02,2.500e-04,1.190e+03,nan,1.360e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,2.513e-02,1.121e-01,1.667e+00,5.619e+04,2.562e-03,5.774e-02,5.495e-01,1.672e-02
run_239.nc,Rastello,LEGI,run_239.nc,PMMA,Rastello -- run_45.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.040e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_240.nc,Rastello,LEGI,run_240.nc,PMMA,Rastello -- run_46.nc,LEGI,1.283e-02,2.500e-04,1.190e+03,nan,9.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.392e-02,1.094e-01,1.667e+00,5.481e+04,2.438e-03,5.918e-02,4.979e-01,1.864e-02
run_241.nc,Rastello,LEGI,run_241.nc,PMMA,Rastello -- run_47.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.440e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_242.nc,Rastello,LEGI,run_242.nc,PMMA,Rastello -- run_48.nc,LEGI,1.219e-02,2.500e-04,1.190e+03,nan,5.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.271e-02,1.066e-01,1.667e+00,5.341e+04,2.315e-03,6.073e-02,4.978e-01,2.444e-02
run_243.nc,Rastello,LEGI,run_243.nc,PMMA,Rastello -- run_49.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_244.nc,Rastello,LEGI,run_244.nc,PMMA,Rastello -- run_5.nc,LEGI,4.655e-01,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,1.721e-01,5.000e-01,-,6.472e-03,1.088e+03,8.677e-01,3.864e-01,5.737e-01,7.239e+04,8.845e-02,1.675e-02,3.886e-01,3.054e-03
run_245.nc,Rastello,LEGI,run_245.nc,PMMA,Rastello -- run_50.nc,LEGI,1.219e-02,2.500e-04,1.190e+03,nan,0.000e+00,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.002e+03,2.271e-02,1.066e-01,1.667e+00,5.341e+04,2.315e-03,6.073e-02,4.668e-01,2.951e-02
run_246.nc,Rastello,LEGI,run_246.nc,PMMA,Rastello -- run_51.nc,LEGI,nan,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,nan,5.000e-01,-,6.472e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan
run_247.nc,Rastello,LEGI,run_247.nc,Hydrogels,Rastello -- run_52.nc,LEGI,0.000e+00,1.050e-02,1.003e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.754e-01,5.000e-01,-,1.803e-01,1.000e+03,0.000e+00,0.000e+00,1.754e+00,0.000e+00,0.000e+00,inf,nan,nan
run_248.nc,Rastello,LEGI,run_248.nc,Hydrogels,Rastello -- run_53.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.254e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,7.643e-02,1.254e+00,9.626e+03,4.750e-03,3.651e-01,8.514e-01,4.438e-04
run_249.nc,Rastello,LEGI,run_249.nc,Hydrogels,Rastello -- run_54.nc,LEGI,1.344e-01,1.050e-02,1.003e+03,nan,3.000e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,5.000e-01,5.000e-01,-,1.803e-01,1.000e+03,3.955e-03,4.447e-02,5.000e+00,2.224e+04,4.032e-04,4.053e+00,8.090e-01,-2.493e-03
run_250.nc,Rastello,LEGI,run_250.nc,Hydrogels,Rastello -- run_55.nc,LEGI,1.425e-01,3.200e-03,1.005e+03,nan,3.000e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,5.000e-01,5.000e-01,-,2.790e-02,1.001e+03,6.990e-03,5.912e-02,5.000e+00,2.958e+04,7.125e-04,4.720e-01,5.700e-01,-1.999e-03
run_251.nc,Rastello,LEGI,run_251.nc,Hydrogels,Rastello -- run_56.nc,LEGI,0.000e+00,1.050e-02,1.003e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.704e-01,5.000e-01,-,1.803e-01,1.000e+03,0.000e+00,0.000e+00,1.704e+00,0.000e+00,0.000e+00,inf,nan,nan
run_252.nc,Rastello,LEGI,run_252.nc,Hydrogels,Rastello -- run_57.nc,LEGI,1.520e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,5.000e-01,5.000e-01,-,2.790e-02,1.001e+03,7.456e-03,6.106e-02,5.000e+00,3.055e+04,7.600e-04,4.570e-01,5.595e-01,-3.636e-03
run_253.nc,Rastello,LEGI,run_253.nc,Hydrogels,Rastello -- run_58.nc,LEGI,0.000e+00,1.050e-02,1.003e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,2.104e-01,5.000e-01,-,1.803e-01,1.000e+03,0.000e+00,0.000e+00,2.104e+00,0.000e+00,0.000e+00,inf,nan,nan
run_254.nc,Rastello,LEGI,run_254.nc,Hydrogels,Rastello -- run_59.nc,LEGI,9.500e-01,3.200e-03,1.005e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.704e-01,5.000e-01,-,2.790e-02,1.005e+03,4.660e-02,8.909e-02,1.704e+00,1.525e+04,4.750e-03,3.132e-01,3.695e-01,-7.517e-03
run_255.nc,Rastello,LEGI,run_255.nc,PMMA,Rastello -- run_6.nc,LEGI,1.708e-02,2.500e-04,1.190e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,3.000e-01,1.000e-01,5.000e-01,5.000e-01,-,6.472e-03,1.003e+03,3.184e-02,1.262e-01,1.667e+00,6.329e+04,3.245e-03,5.130e-02,9.228e-01,-1.083e-02
run_256.nc,Rastello,LEGI,run_256.nc,Hydrogels,Rastello -- run_60.nc,LEGI,0.000e+00,8.100e-03,1.006e+03,nan,4.540e+01,1.000e+03,1.000e+03,1.000e-06,1.000e-06,nan,nan,1.000e-01,1.000e-01,1.504e-01,5.000e-01,-,2.145e-01,1.000e+03,0.000e+00,0.000e+00,1.504e+00,0.000e+00,0.000e+00,inf,nan,nan
